id,feature_value_id,product_id
573e7e5d-39b1-45af-aacb-08a2d503b5c4,c44d9726-b895-4392-a4cf-57af3ffca7c4,efb013c5-93c9-41ac-91c4-a7a08ac8bf07
357f8e74-2a15-4963-88ff-23cfd6e319f8,faf369b9-2c53-4642-aece-6a5759523a67,efb013c5-93c9-41ac-91c4-a7a08ac8bf07
d6bd2428-6cec-4669-92da-442ea7211696,7c38c584-87db-4b72-be66-f97aac176c8c,efb38a65-e4dd-4942-8f73-d9268f284055
76828b7b-3f7f-44d7-9e90-7271f5f6a090,c42e949a-06dd-4888-b7be-b73e2c88b541,efb38a65-e4dd-4942-8f73-d9268f284055
85c9e55f-1a85-4108-a940-670e8ef20711,311e246e-0333-4645-8b48-39d9cdebdb7a,efb38a65-e4dd-4942-8f73-d9268f284055
c7ec1b55-7d3e-44ff-ae3b-283d7a94a0f8,e5badc68-5360-414e-beba-b10ed1a56629,efb38a65-e4dd-4942-8f73-d9268f284055
ba82bf48-c8e1-4d73-b3b8-65283029cad4,443b70a1-632b-4ad2-9045-440bcee8f693,efb38a65-e4dd-4942-8f73-d9268f284055
92abb1f4-b138-484b-ae3a-080d55a1a3e0,3d439adb-1e0d-4228-8749-eba145ad3ac2,efb38a65-e4dd-4942-8f73-d9268f284055
6d9e6c91-f7a2-4e68-a99c-02c9b11ed6fd,c3920fd8-b911-4e11-97d4-96e7294b4098,efb38a65-e4dd-4942-8f73-d9268f284055
87b9c7ab-457a-47b2-8b5e-2454505ee5b4,cd4796d6-366c-4dcc-8b4d-187e53f89771,efb38a65-e4dd-4942-8f73-d9268f284055
3da67485-4a47-485e-accf-3e4d4152209d,3b41403a-deb3-4d3e-9547-e276fb248019,efb38a65-e4dd-4942-8f73-d9268f284055
d6e2b285-1fc7-4c79-ad85-306214a0090b,112de0ae-c423-4861-a9aa-3cd0b4af4f91,efb38a65-e4dd-4942-8f73-d9268f284055
2f1d626c-8911-4b03-876f-3822fdded137,489d5d02-0f08-4508-a130-afc7927a93fb,efb38a65-e4dd-4942-8f73-d9268f284055
a3474ad8-708f-4843-8bc3-6cf3465df1e0,cb308f87-2b06-48d6-86a5-eeac9bf64e31,efb38a65-e4dd-4942-8f73-d9268f284055
25ac1b54-f142-4a88-b6e5-98db389b928f,5a6b575d-bd5a-424b-8982-89f0b5ed4dbd,5f4610cd-3631-4e09-89e9-dc8fac3bc778
00f3d4a0-5384-45ed-b1c8-144cfb1e01d2,d19d3b07-06d6-4fce-9180-1afb599d8b28,5f4610cd-3631-4e09-89e9-dc8fac3bc778
b370f745-a711-46f6-80bd-6b0d8478ba12,c42e949a-06dd-4888-b7be-b73e2c88b541,5f4610cd-3631-4e09-89e9-dc8fac3bc778
5b232e81-b038-4dbc-8c3a-4475841a8484,f5fe98ee-6039-43a8-b3a8-a2fa8740214d,5f4610cd-3631-4e09-89e9-dc8fac3bc778
bdab45de-3db8-4b07-ba64-ed26def49f27,e816ba71-7ab5-4be9-ab62-746546187f9e,5f4610cd-3631-4e09-89e9-dc8fac3bc778
d2adeb92-2bf4-407d-85fd-a0727aae3b36,77f79138-94e4-422d-b72d-821278212c81,5f4610cd-3631-4e09-89e9-dc8fac3bc778
e47f6a2b-4536-4fa6-87d2-f493fc407c79,1e1bf03f-9a0d-4806-8f47-355b5d5dfae5,5f4610cd-3631-4e09-89e9-dc8fac3bc778
6ce66b37-4aba-4764-b90c-f5aaa9d06932,2a005e6d-29c5-435b-835c-89ecedf68f49,5f4610cd-3631-4e09-89e9-dc8fac3bc778
59e9d304-4f91-4d84-be3c-e7a660adbef3,a79d5406-ba6d-45d5-99b3-afdb799dbdf1,5f4610cd-3631-4e09-89e9-dc8fac3bc778
6f8d7b72-2797-403e-af32-49c228fc98bc,f29b363e-c779-493f-b77f-0b2af0c9a541,5f4610cd-3631-4e09-89e9-dc8fac3bc778
f0dc497d-31b2-458f-b930-21ea09f7a69f,9a9e40d3-4765-4cc1-8a8e-3814421cc179,5f4610cd-3631-4e09-89e9-dc8fac3bc778
8788f35b-0ced-4cf0-96af-f765910225dd,7ea070fc-bddb-4f09-a533-56347fa782a3,5f4610cd-3631-4e09-89e9-dc8fac3bc778
d5d5a2f5-8fd2-4d6d-bde4-90a30465ca62,e7f48be6-fbd3-41bf-b865-d7e1615e09a0,5f4610cd-3631-4e09-89e9-dc8fac3bc778
607c98c7-eec9-4a38-8f77-db6b30ed4b4a,ffabe3b1-6484-4cd0-a558-abb794ffc415,5f4610cd-3631-4e09-89e9-dc8fac3bc778
06e35feb-eb7b-429c-b310-587585b946fd,459818a9-e1e8-4700-9bb1-127affa2530f,5f4610cd-3631-4e09-89e9-dc8fac3bc778
100856d0-8425-44fc-81d8-72e75af09fc3,fe86f145-85ba-4c71-a6de-ecf039f2e3dd,5f4610cd-3631-4e09-89e9-dc8fac3bc778
fd983ca1-9aff-4721-9a9b-2c18586d47f1,112de0ae-c423-4861-a9aa-3cd0b4af4f91,5f4610cd-3631-4e09-89e9-dc8fac3bc778
0a9b2193-85d4-4067-aa8c-40c0fbbb73aa,cba5f195-69e8-44d5-a0e6-80acbf8478d1,5f4610cd-3631-4e09-89e9-dc8fac3bc778
37c97505-1f98-4ffd-a9cd-4e8423a629d4,d330aba8-9962-4f75-b4be-deb5550c6878,5f4610cd-3631-4e09-89e9-dc8fac3bc778
49c7b7b0-48c1-46c5-89ab-a59200b95167,f5c007dd-909a-4a4f-967a-7fbe6137d8b4,5f4610cd-3631-4e09-89e9-dc8fac3bc778
9cacb60a-c49a-4958-887e-a99759b6278d,1a4567f3-960e-4e9f-9cdc-ffe41e965598,5f4610cd-3631-4e09-89e9-dc8fac3bc778
caeadfaf-f5b8-4a4f-b963-0edfea3e78c0,51e0c4ca-3229-4b11-b621-9417143260d9,5f4610cd-3631-4e09-89e9-dc8fac3bc778
7e4eeb9b-ec95-4c29-bdfc-ac1e7423eba2,572facbd-50bb-4b7c-a063-8d2fbca99369,5f4610cd-3631-4e09-89e9-dc8fac3bc778
12a0851a-69ba-44bf-8aee-2c12f94c78f9,0a63cb1d-7bd6-4a03-bd12-7369f1d90b14,5f4610cd-3631-4e09-89e9-dc8fac3bc778
885d9faf-1f2b-46e5-8874-0ba4981d31b5,fad24348-5665-463a-9b1e-37e62fdf3105,5f4610cd-3631-4e09-89e9-dc8fac3bc778
7a5f5cd9-43df-4107-99c3-e8fcdd18cc95,c44d9726-b895-4392-a4cf-57af3ffca7c4,5f4610cd-3631-4e09-89e9-dc8fac3bc778
4c93ac1e-cfe3-4c5f-a57f-bf7537df651b,faf369b9-2c53-4642-aece-6a5759523a67,5f4610cd-3631-4e09-89e9-dc8fac3bc778
96fe80ed-ec65-43c6-9f9f-fda8bb96f67c,e6b56417-0abf-4bb6-bc72-d2730929a4a0,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
66edd040-a558-4b14-9f12-b0f9fcf0bdc6,c41373a6-7592-4233-891c-ec3afc8f7345,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
f71e358c-4d32-4927-82aa-ed68b0522772,cc2da427-ae37-4e83-8728-d9dc93539806,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
11446b6b-fbdb-455d-8226-d7d6cba5e365,c42e949a-06dd-4888-b7be-b73e2c88b541,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
dbd21d58-b34b-4401-9321-6f9a10baf2b4,311e246e-0333-4645-8b48-39d9cdebdb7a,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
138118b7-9cd9-4987-b0c0-c050d1a61585,e5badc68-5360-414e-beba-b10ed1a56629,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
c72df83b-76b8-49d7-aa76-921090a8c185,877425b0-3bed-4c99-97de-09a53c508058,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
0367bf8a-e203-4123-8abb-893583066990,443b70a1-632b-4ad2-9045-440bcee8f693,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
13a889fd-8e0c-4078-a433-40b6ae8f43f2,aace997b-d4d6-429d-8f46-9960ed035d1e,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
babf1d7c-a245-4719-b7f7-5089219884f0,8cf8cc7c-7da7-42e3-9cdb-ace987b6ad01,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
8576972b-264c-4f66-bbc9-22002ea28a89,f29b363e-c779-493f-b77f-0b2af0c9a541,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
98f23cee-f8cb-4d1a-9960-70ba77d9e3cb,c6a6fe9f-ef69-4d6a-b2ad-b03731631e21,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
bd605772-17b1-4851-898f-376cf3a5d164,4a1db1d8-695c-4dc4-8802-264fc6624f30,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
8dc516af-3a4b-49f0-b1d5-0acdfa4f83ab,459818a9-e1e8-4700-9bb1-127affa2530f,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
329ed5fe-7f23-400f-8c29-7b5c45f27e09,15a1ba61-eb11-44c1-bd4e-8790020dff44,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
b517d266-2a2d-4f57-a9cf-bbd64b86a494,112de0ae-c423-4861-a9aa-3cd0b4af4f91,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
2d12efd0-3592-40a6-9aa1-9e37b31631cc,489d5d02-0f08-4508-a130-afc7927a93fb,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
52730dc3-1fad-402a-886b-a98376e7fb92,8400b8b3-cc39-4173-824a-e3c886483209,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
b912c22d-0d05-4346-92e1-6cde001ddace,35d5e6f5-f945-4848-9794-b833ea6889cb,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
29c4b07d-80bc-466f-a07a-bb7cd5de7e06,70fb3bbf-73ce-40e2-a459-781c8b2766c1,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
82278ff6-787e-4e89-a2b5-0ed79df008bb,1a4567f3-960e-4e9f-9cdc-ffe41e965598,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
eccff96f-e56e-4c37-8773-42f4a2e0761d,bd760534-8ffb-40d7-a4f5-963f61e1aa79,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
e85c01e0-f3c9-4aa1-a3ce-0ce029559979,e22daee1-ecf2-460d-a9a2-908a00e0901a,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
cf08cbc1-263b-46ae-9920-a319d255c878,f1f8e407-bf4c-4071-aaf8-98d3d2a5ee94,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
a6343b0f-0d59-4674-ba58-0477d3c8459a,c44d9726-b895-4392-a4cf-57af3ffca7c4,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
bd04f349-22fa-4d45-933a-cd87a093a06f,faf369b9-2c53-4642-aece-6a5759523a67,ae8506e2-16d8-4d5a-8d1f-5d928f54b3ee
1ccc4ec2-9665-48ec-84c3-0ef0dcc79dd9,b5ce1fed-4c38-4920-90b5-42e46f971e97,efd0aa28-8359-46b8-91ff-9247515adfed
edf89b9c-8009-4e73-95f2-8e20300147c7,c41373a6-7592-4233-891c-ec3afc8f7345,efd0aa28-8359-46b8-91ff-9247515adfed
3caf91cb-d2a0-4040-a7ea-598c340ae46f,44b86207-b27c-44aa-a00e-686dcadf539d,efd0aa28-8359-46b8-91ff-9247515adfed
778936e6-aa9e-47fe-9845-29645a25ac66,c42e949a-06dd-4888-b7be-b73e2c88b541,efd0aa28-8359-46b8-91ff-9247515adfed
c5544300-d4d2-4170-b15c-be1d0fb03f15,e5badc68-5360-414e-beba-b10ed1a56629,efd0aa28-8359-46b8-91ff-9247515adfed
1cc91e2b-dd76-43a8-ae0b-ed8199b5f937,443b70a1-632b-4ad2-9045-440bcee8f693,efd0aa28-8359-46b8-91ff-9247515adfed
544028f6-01ea-46e5-ad18-8e8ce5f0e53b,0c2b2235-e2a6-4ae9-ac72-566234194362,efd0aa28-8359-46b8-91ff-9247515adfed
9baab984-ec51-431e-afa5-d1dc932d32ee,a79d5406-ba6d-45d5-99b3-afdb799dbdf1,efd0aa28-8359-46b8-91ff-9247515adfed
265011a2-4d14-4cea-8f25-b788295e1a02,7f790f24-bb8b-4aa1-9537-28dc7c5bd1f8,efd0aa28-8359-46b8-91ff-9247515adfed
640038eb-12aa-4371-bea1-ffd5e5e82dcd,fe55631a-727c-46db-ada2-52484f1ca223,efd0aa28-8359-46b8-91ff-9247515adfed
5dc35588-0779-445d-9484-5d74caf55bf2,320ac0d7-9337-485a-805d-cf13758c805c,efd0aa28-8359-46b8-91ff-9247515adfed
c05240e1-62a3-4c02-b227-d8775eb11efc,4a1db1d8-695c-4dc4-8802-264fc6624f30,efd0aa28-8359-46b8-91ff-9247515adfed
694f92ea-f0e2-4f22-bc61-b6a3556b6eba,e7f48be6-fbd3-41bf-b865-d7e1615e09a0,efd0aa28-8359-46b8-91ff-9247515adfed
6676a7bc-d25a-4942-82b2-9d20bcb3b426,459818a9-e1e8-4700-9bb1-127affa2530f,efd0aa28-8359-46b8-91ff-9247515adfed
1cac1624-dedf-4bda-a224-687223a8d196,873f5a31-d866-4559-9580-668ab6056706,efd0aa28-8359-46b8-91ff-9247515adfed
7f7a7714-8ac3-4fe0-95bb-0a52a07bca2c,3b41403a-deb3-4d3e-9547-e276fb248019,efd0aa28-8359-46b8-91ff-9247515adfed
2ad3086d-e9d6-4852-bc34-b713523d7212,112de0ae-c423-4861-a9aa-3cd0b4af4f91,efd0aa28-8359-46b8-91ff-9247515adfed
6af272c2-9d58-40ef-9bd7-3f5321696167,e3acee86-532e-4d6b-8df1-c705512ec25e,efd0aa28-8359-46b8-91ff-9247515adfed
9f6d3b4e-787d-4738-b112-5b202ac975ee,17d01e5d-140f-41d7-87cc-fa7aca5dea0b,efd0aa28-8359-46b8-91ff-9247515adfed
4201d05a-b353-4caf-99ca-65a4cb232356,cba5f195-69e8-44d5-a0e6-80acbf8478d1,efd0aa28-8359-46b8-91ff-9247515adfed
28aa72de-8998-4d5a-b4d5-bed4f1ce4ea7,35d5e6f5-f945-4848-9794-b833ea6889cb,efd0aa28-8359-46b8-91ff-9247515adfed
da66c089-502f-4b05-a9cf-b95e0728c19d,b9f2caf7-6ecb-4040-baeb-7bb0f3f46dd0,efd0aa28-8359-46b8-91ff-9247515adfed
c9b5149b-66eb-487e-8870-da410afe1d61,54d9de79-2e8c-41d1-94c4-2a1bd11b678f,efd0aa28-8359-46b8-91ff-9247515adfed
11bd8982-316c-4acb-9de1-63087a44774f,e6b56417-0abf-4bb6-bc72-d2730929a4a0,5f59b024-52ab-4fb2-897f-8cebc8974433
02903411-8a53-4c1b-af1d-080954dc390c,311e246e-0333-4645-8b48-39d9cdebdb7a,5f59b024-52ab-4fb2-897f-8cebc8974433
39c7a9f3-b57b-4b22-83b9-d3ede4f9cdc1,e5badc68-5360-414e-beba-b10ed1a56629,5f59b024-52ab-4fb2-897f-8cebc8974433
0441c63a-26be-4423-8008-e643e2cc0fb2,e816ba71-7ab5-4be9-ab62-746546187f9e,5f59b024-52ab-4fb2-897f-8cebc8974433
ef9e2eab-29aa-4175-9e70-b6642f93a559,6a284aae-935e-417d-8fbe-324d8f8d0450,5f59b024-52ab-4fb2-897f-8cebc8974433
91497b91-cc49-4bd9-b1cb-8d72903b3f81,a1232fff-cee2-4fdf-88eb-c92b4fc0590a,5f59b024-52ab-4fb2-897f-8cebc8974433
32f0e76a-a459-4278-9133-bfc91b080e79,8cf8cc7c-7da7-42e3-9cdb-ace987b6ad01,5f59b024-52ab-4fb2-897f-8cebc8974433
40af8814-afa6-4786-9807-ee639da6811d,7f790f24-bb8b-4aa1-9537-28dc7c5bd1f8,5f59b024-52ab-4fb2-897f-8cebc8974433
0fd4fda5-6170-4ee8-b7b2-596eed33b831,82cd0369-b2fd-44d0-b4af-a52abaf647d3,dff477e4-b796-4d75-a36c-2e47c09d383f
6ba327e1-ca04-46d7-a639-a5a159f3553b,c42e949a-06dd-4888-b7be-b73e2c88b541,dff477e4-b796-4d75-a36c-2e47c09d383f
5774807e-a32b-48ed-aa29-0c319218ce41,e5badc68-5360-414e-beba-b10ed1a56629,dff477e4-b796-4d75-a36c-2e47c09d383f
a13047b6-0ca9-4d61-99f3-fdbb40646058,877425b0-3bed-4c99-97de-09a53c508058,dff477e4-b796-4d75-a36c-2e47c09d383f
1b3461c5-af9a-4aac-99fc-882c7b5374f9,a6d7728f-a02e-424d-98cd-c175e2b22191,dff477e4-b796-4d75-a36c-2e47c09d383f
94d87693-7f2a-4d94-8cc6-397f082a90d3,f000fa2a-4524-46cd-94d1-4ca3313da238,dff477e4-b796-4d75-a36c-2e47c09d383f
0ddea6ae-bed3-47bf-8f34-ba00070500de,e5aac488-686c-48ac-af6e-2b0f21a980ec,dff477e4-b796-4d75-a36c-2e47c09d383f
6b59382d-784c-4665-9680-f38afa3b6a47,8cf8cc7c-7da7-42e3-9cdb-ace987b6ad01,dff477e4-b796-4d75-a36c-2e47c09d383f
b9f32f83-57c1-440b-b763-7c53e9a72fcf,c3920fd8-b911-4e11-97d4-96e7294b4098,dff477e4-b796-4d75-a36c-2e47c09d383f
ea582a94-429b-4df6-9e1c-c566cf262e76,f29b363e-c779-493f-b77f-0b2af0c9a541,dff477e4-b796-4d75-a36c-2e47c09d383f
f2bcd6f6-ec1a-4cca-bf63-4e1a2d591448,9a9e40d3-4765-4cc1-8a8e-3814421cc179,dff477e4-b796-4d75-a36c-2e47c09d383f
b5432cea-541d-4161-8a56-1be75517e490,e7f48be6-fbd3-41bf-b865-d7e1615e09a0,dff477e4-b796-4d75-a36c-2e47c09d383f
c6f5f9e6-3bd3-41e2-982a-aabbf6a2b59c,02593002-34d9-4955-b9b5-a21143c183e5,dff477e4-b796-4d75-a36c-2e47c09d383f
ccfddcf0-1d91-444a-88e3-bedbba00ef48,fe86f145-85ba-4c71-a6de-ecf039f2e3dd,dff477e4-b796-4d75-a36c-2e47c09d383f
ab062cc3-f7bd-417f-9cd9-a3f304b7fbe9,112de0ae-c423-4861-a9aa-3cd0b4af4f91,dff477e4-b796-4d75-a36c-2e47c09d383f
3a1338c0-e7d4-4c67-a19f-9ea1252b58da,489d5d02-0f08-4508-a130-afc7927a93fb,dff477e4-b796-4d75-a36c-2e47c09d383f
b14150ed-f5bd-43b2-a91a-2b24bffbad09,584a5ab4-263d-4a52-9325-f46b18bb79b9,dff477e4-b796-4d75-a36c-2e47c09d383f
d0954ee4-aa29-4adb-9de9-d74920831ebe,754c2974-a1ea-465e-a64d-96737130fb04,dff477e4-b796-4d75-a36c-2e47c09d383f
eb953df7-71fd-4579-8b7c-4f31315bf521,c098792a-a3fe-4b51-8f4c-4d9ceefb4fc6,dff477e4-b796-4d75-a36c-2e47c09d383f
b4630038-bc42-470f-8061-2704f47e2391,b933202c-f45b-4311-af6e-8614b29ac25c,dff477e4-b796-4d75-a36c-2e47c09d383f
36a37cdb-95a7-4674-87e5-9236243dbc4b,2895fd5a-0be1-4d63-a484-8b58a4dc64e5,dff477e4-b796-4d75-a36c-2e47c09d383f
e5dd8029-926c-4908-9b5b-ca41cbe0f24a,1f73cfa4-01f3-4ad6-8668-2cfaedab2dfb,dff477e4-b796-4d75-a36c-2e47c09d383f
3effc3be-cd5f-41a5-868e-6b040a914957,f805e23c-cded-43cd-8901-e433d8871667,dff477e4-b796-4d75-a36c-2e47c09d383f
bd12762a-01b7-4f1f-9ffc-70feb2a61b2e,5ce30476-8348-49c3-b62e-ba3bccdffec1,dff477e4-b796-4d75-a36c-2e47c09d383f
08b4df5a-5fb2-4057-907c-285567aa0e43,c44d9726-b895-4392-a4cf-57af3ffca7c4,dff477e4-b796-4d75-a36c-2e47c09d383f
509fd215-5594-4652-b364-31cf7ec48b7a,faf369b9-2c53-4642-aece-6a5759523a67,dff477e4-b796-4d75-a36c-2e47c09d383f
8539cc44-6dd0-4cb4-a712-42b2f5135a72,1fbaba40-9827-494d-a6b1-9bf3a3a964b3,efd0aa28-8359-46b8-91ff-9247515adfed
80ff12fb-c677-431d-86cd-0baa8fd972e7,338af802-1085-4741-8db5-1c0cc55b55e6,efd0aa28-8359-46b8-91ff-9247515adfed
c7d4fa85-c924-4d68-9a71-f3447f41f913,2eafb5d7-89a5-4b3d-ae52-bf2116426a87,efd0aa28-8359-46b8-91ff-9247515adfed
1d4714e2-b62a-48c2-84ec-7afcb79df965,c44d9726-b895-4392-a4cf-57af3ffca7c4,efd0aa28-8359-46b8-91ff-9247515adfed
bd2ab979-0ebb-4bda-b979-90f731b2fda0,faf369b9-2c53-4642-aece-6a5759523a67,efd0aa28-8359-46b8-91ff-9247515adfed
9e201f83-9aaf-422c-a06b-f9eb8e819be0,334d9ea2-1b91-458a-afed-838dcf79da1f,efd28f5f-fd62-436c-bb0f-44d35ff51154
4317b40f-a572-4fc9-b629-febcc83dcf34,f1cd5317-79a0-4067-abbe-3e9231ac1e57,efd28f5f-fd62-436c-bb0f-44d35ff51154
c5ea8b85-6540-4d60-b397-0cf78ad752e4,72acfd8a-5701-474c-9397-bf5b73362654,efd28f5f-fd62-436c-bb0f-44d35ff51154
11aa2d15-cd71-4cc0-b5bd-1f3d3c1df0f3,c42e949a-06dd-4888-b7be-b73e2c88b541,efd28f5f-fd62-436c-bb0f-44d35ff51154
770a3133-964e-4b94-be1a-78518214cd65,311e246e-0333-4645-8b48-39d9cdebdb7a,efd28f5f-fd62-436c-bb0f-44d35ff51154
5ff0f7de-1731-41f2-84a1-9a8f9ea49c2d,036a6abf-699d-44e5-9dce-4fcc0f04de08,efd28f5f-fd62-436c-bb0f-44d35ff51154
5b1deb3c-415f-4000-9b41-698bc4ded464,c2fa1dfe-40fb-4bbc-802a-5a2c72f3df9e,efd28f5f-fd62-436c-bb0f-44d35ff51154
e98888f8-0f7a-4e1e-94ec-57b368b52dff,877425b0-3bed-4c99-97de-09a53c508058,efd28f5f-fd62-436c-bb0f-44d35ff51154
4cfa8f51-969d-4a98-a171-87f46b496a9a,443b70a1-632b-4ad2-9045-440bcee8f693,efd28f5f-fd62-436c-bb0f-44d35ff51154
e4323a63-e1ed-4b90-b3fe-2c956f9213e8,14f61dd1-f52e-46ae-8859-0cb1eedc50d2,efd28f5f-fd62-436c-bb0f-44d35ff51154
91bd3c55-c67d-4e5b-a086-061c1f9c0720,794b7132-0ca7-4ac5-9e7e-36c6fbbc72eb,efd28f5f-fd62-436c-bb0f-44d35ff51154
69f0cc83-0d5b-48bf-8900-57052cfa9331,a79d5406-ba6d-45d5-99b3-afdb799dbdf1,efd28f5f-fd62-436c-bb0f-44d35ff51154
db9fccea-0701-43e6-a5ef-a7d37cc7fcb7,fe55631a-727c-46db-ada2-52484f1ca223,efd28f5f-fd62-436c-bb0f-44d35ff51154
2c644c42-4647-4faf-8ad7-de0b2b63e881,f29b363e-c779-493f-b77f-0b2af0c9a541,efd28f5f-fd62-436c-bb0f-44d35ff51154
509ece1b-cb9e-42ca-b379-b0f59e337185,51ef3159-10d7-4def-9148-45dfc5d19d72,efd28f5f-fd62-436c-bb0f-44d35ff51154
f9dd4c67-7da2-48da-b548-73c5123e2690,90593a76-0550-405b-8fe9-b179ed26c487,efd28f5f-fd62-436c-bb0f-44d35ff51154
3da090c2-9782-4665-8a28-d0f0904cca6f,fe86f145-85ba-4c71-a6de-ecf039f2e3dd,efd28f5f-fd62-436c-bb0f-44d35ff51154
60b2aef9-6547-4a45-85ff-e0115a0263bc,c1c7658f-4311-4de1-8fc2-7e99fac4cacd,efd28f5f-fd62-436c-bb0f-44d35ff51154
b7d8d72c-6af0-4942-9598-f6e931cfda72,112de0ae-c423-4861-a9aa-3cd0b4af4f91,efd28f5f-fd62-436c-bb0f-44d35ff51154
52c51183-976f-4e27-a21d-5c0a3c3f930d,489d5d02-0f08-4508-a130-afc7927a93fb,efd28f5f-fd62-436c-bb0f-44d35ff51154
eca2b178-d640-449c-b351-61831052025c,726a509b-de9a-4f96-8a6b-b714ec8106ef,efd28f5f-fd62-436c-bb0f-44d35ff51154
0f98c6ef-7a1f-4663-bb93-908f06c54010,517436e7-c6b4-440c-a890-f60d3b37c344,efd28f5f-fd62-436c-bb0f-44d35ff51154
36c7ee41-44d7-4adb-b253-bc2040f9f8c0,5047e836-1500-4bc7-a431-9dfe025b5335,efd28f5f-fd62-436c-bb0f-44d35ff51154
0567f600-1859-4e87-921c-6f58762c225e,7e9564ab-c9d0-43df-97dd-830d05c17f7d,efd28f5f-fd62-436c-bb0f-44d35ff51154
21497938-6e67-483b-81f3-6d255c1732e4,0dc45cba-3b03-4f95-a1d0-7f8b12589129,efd28f5f-fd62-436c-bb0f-44d35ff51154
ccd8a041-c5ed-478f-b768-1295c66a1b58,7e11a97d-6fa2-454d-853c-f21eae4288a1,efd28f5f-fd62-436c-bb0f-44d35ff51154
973c0b48-ddb6-4c71-93fd-fd21c75204bf,c44d9726-b895-4392-a4cf-57af3ffca7c4,efd28f5f-fd62-436c-bb0f-44d35ff51154
de7ceb78-6ba0-46e0-956c-669f96e1737b,faf369b9-2c53-4642-aece-6a5759523a67,efd28f5f-fd62-436c-bb0f-44d35ff51154
2d6b68db-0da5-4887-ad2e-b475e984b150,7c38c584-87db-4b72-be66-f97aac176c8c,efd8b40c-b4b5-443e-938f-6b65fadba419
dbb3d380-d44a-46b9-90bf-5d30b93116cd,c42e949a-06dd-4888-b7be-b73e2c88b541,efd8b40c-b4b5-443e-938f-6b65fadba419
f0c95a9e-ee47-4656-acc0-6acf0a8428e2,311e246e-0333-4645-8b48-39d9cdebdb7a,efd8b40c-b4b5-443e-938f-6b65fadba419
ec49b9aa-03a2-4fa6-891c-bd7f4f093db7,e5badc68-5360-414e-beba-b10ed1a56629,efd8b40c-b4b5-443e-938f-6b65fadba419
07f16692-4136-4c27-8049-c6233955c2e9,443b70a1-632b-4ad2-9045-440bcee8f693,efd8b40c-b4b5-443e-938f-6b65fadba419
585ba96d-a174-45a1-97ba-711a5fc6c638,3d439adb-1e0d-4228-8749-eba145ad3ac2,efd8b40c-b4b5-443e-938f-6b65fadba419
1bc4c6a1-9751-4b10-ab0a-c0880641cb14,c3920fd8-b911-4e11-97d4-96e7294b4098,efd8b40c-b4b5-443e-938f-6b65fadba419
73fe172d-46ee-4684-9685-a28f5cb9a54e,7f790f24-bb8b-4aa1-9537-28dc7c5bd1f8,efd8b40c-b4b5-443e-938f-6b65fadba419
6823317e-f2df-48d3-ab2c-7d2e7f7f1459,8370e798-43ff-4303-a793-f7d84f7aa351,efd8b40c-b4b5-443e-938f-6b65fadba419
435a1d2f-a2b7-4d31-b3dd-e82919b1fab9,3b41403a-deb3-4d3e-9547-e276fb248019,efd8b40c-b4b5-443e-938f-6b65fadba419
69e8667a-dd7d-4843-a7d5-994649aa411e,112de0ae-c423-4861-a9aa-3cd0b4af4f91,efd8b40c-b4b5-443e-938f-6b65fadba419
34ab9c50-d60e-4582-af8f-86478f665d20,489d5d02-0f08-4508-a130-afc7927a93fb,efd8b40c-b4b5-443e-938f-6b65fadba419
918d30ab-7565-4c46-bdc6-b0e458744aed,cb308f87-2b06-48d6-86a5-eeac9bf64e31,efd8b40c-b4b5-443e-938f-6b65fadba419
4a5461ce-3a2c-4ece-a961-5a068d16c90e,f29b363e-c779-493f-b77f-0b2af0c9a541,5f59b024-52ab-4fb2-897f-8cebc8974433
f279b05e-61c0-41f2-a996-a84aff156c85,9a9e40d3-4765-4cc1-8a8e-3814421cc179,5f59b024-52ab-4fb2-897f-8cebc8974433
